1
191.9405,24.1426,74.6433,78.7746
190.6601,24.9231,74.8072,78.5808
191.1266,25.2940,74.7078,77.5359
190.2057,25.5751,75.0014,77.5011
190.8995,24.9684,74.7042,77.5145
190.9124,26.0729,74.0606,78.1771
191.9778,26.8017,72.5047,76.7446
192.1781,27.6737,71.7425,76.3266
191.0657,28.7685,71.1657,75.1160
191.9520,30.0662,70.3273,74.4319
190.0099,29.5743,69.3308,75.0757
190.3027,33.2676,68.4913,72.5856
184.2227,32.1219,71.3350,73.6516
182.5515,33.8141,73.2071,74.2875
182.3714,35.9425,73.4145,73.5444
180.6166,37.0816,73.5949,73.1317
179.8954,39.9628,74.1987,73.3096
180.7866,40.7095,73.6833,72.8668
178.9405,40.7715,73.8615,73.0394
180.1167,42.8144,71.9182,71.3665
178.8669,47.4198,70.3065,69.8097
179.0093,48.1106,70.2197,70.6668
179.8995,50.0323,68.1832,70.9416
180.5327,50.7655,66.8543,68.9432
182.8940,51.8277,66.9292,69.5050
183.2386,52.1193,66.5289,70.6767
182.5215,52.2483,66.4137,71.8930
182.0199,50.0814,66.0904,73.0865
184.9127,51.9499,66.1857,71.8864
183.0317,49.7168,67.1995,72.8601
184.8425,51.5573,65.4852,71.1623
189.9977,51.4592,62.2913,70.7877
190.0870,50.6547,61.9894,72.6782
193.9297,51.2834,60.2636,72.8335
197.2444,50.6620,58.5471,73.8454
200.3886,50.7952,56.1029,76.9399
205.5329,52.3124,53.6220,77.7885
207.8113,53.2646,52.3329,78.0159
210.3791,52.9783,51.5569,77.6954
213.2794,53.0821,50.8561,78.4387
213.1972,53.5305,50.8246,79.6946
216.9296,52.8062,49.0445,81.3651
219.0719,50.8635,48.5211,81.4799
222.2995,51.2783,46.3021,82.1602
222.2203,51.3917,46.3790,83.9491
222.8586,50.8447,44.7285,84.2371
223.4431,51.2082,43.6712,84.7589
223.1697,49.0292,42.3635,86.6325
222.2021,47.6825,42.5357,87.0983
219.6424,45.3075,45.1929,87.6880
217.3941,43.3611,46.5234,87.8007
213.9336,40.4041,47.1987,89.1118
214.5093,41.7108,45.4416,90.8722
213.6870,38.6767,43.9537,92.5050
210.8713,39.0859,44.3665,93.3592
206.5842,38.3124,46.6349,93.5551
203.0882,36.8880,48.1882,94.1679
199.9731,39.2301,50.1074,92.4041
201.1543,40.6450,50.2304,92.6100
200.8860,41.3182,50.1774,92.8211
197.9100,42.4078,50.3617,92.1506
195.9096,41.7647,51.2846,93.2007
193.1667,40.7187,52.3540,94.9448
189.4444,44.5318,53.8485,91.1316
187.8200,40.0835,53.7461,95.1145
184.8313,46.3811,53.8003,91.7575
178.7306,47.8444,56.0909,92.8569
178.2021,49.6204,55.1588,93.6533
171.5673,50.6606,58.1111,92.6414
168.2790,51.7476,58.7579,92.1431
162.7464,53.4082,61.1671,91.8940
154.7376,54.5153,64.7763,92.0940
152.4703,54.6873,63.9817,92.6307
145.1841,54.9529,67.2862,90.7147
140.0969,56.9797,70.8424,90.6969
136.3368,59.4605,73.0994,89.4331
133.7944,60.9395,74.2385,88.2055
128.7850,63.1171,76.3465,89.0955
125.4489,65.4588,78.5581,88.7257
117.9779,65.5925,85.6520,91.0539
112.7911,65.6519,87.7937,91.9258
108.8474,63.0764,91.6988,96.1344
104.5847,62.6661,88.9037,94.2407
101.3440,70.4450,88.2116,94.7149
99.9248,69.6609,89.9398,93.5791
98.4136,72.3867,87.3776,92.3263
97.8214,77.7537,85.6989,90.1003
97.6008,81.0776,84.6913,87.8356
93.8149,83.8835,85.4021,86.8414
91.2686,86.2055,86.8671,87.5382
88.9069,89.0835,87.2004,86.7015
84.7709,91.4654,91.6843,86.0656
80.5149,95.8362,95.9345,83.8115
72.9891,100.4050,101.6433,78.2374
71.3213,104.4397,101.6811,78.7467
71.0350,107.0904,103.2111,75.8280
69.6468,112.0585,102.6782,75.4976
67.3453,115.9926,102.3285,76.9657
65.8098,115.9288,105.4118,74.3645
64.3955,120.4319,103.2072,73.5431
67.1497,120.3313,103.6055,70.5575
65.9692,126.0028,102.4988,69.6652
67.1945,125.7234,101.1137,68.8694
68.8602,128.3078,98.4134,69.5257
75.9138,127.4084,94.8260,68.7609
82.2980,127.7417,91.9752,70.6542
85.7600,127.3482,89.4615,73.1649
89.5720,127.8717,86.8312,73.9270
94.1861,127.9137,86.9578,75.6275
98.1082,123.9260,87.7763,76.4827
100.9455,120.9333,86.1508,80.5807
105.2009,118.4254,82.5797,81.0554
109.9547,116.8567,79.5517,81.9441
112.8447,113.3755,75.5744,82.7655
114.6305,111.3669,75.0225,83.1068
116.2732,111.0435,76.7444,81.1237
123.2063,112.4801,74.7812,80.1129
133.9404,111.7919,70.0945,81.3793
141.6866,106.8988,65.8788,82.7699
151.3807,98.9720,62.7082,85.5010
157.8705,89.6134,60.6576,87.6786
163.9897,86.6764,56.5193,87.0045
170.3703,74.9294,54.3137,88.7741
177.8170,66.3788,51.8362,88.6028
185.9292,61.4477,50.5841,91.7442
190.6164,53.0278,49.4124,93.1619
193.3235,41.2774,50.0721,100.3068
193.4293,45.0026,51.3380,97.4399
197.4322,42.5928,50.4618,97.3396
201.0257,47.4444,50.2421,95.9417
205.7237,41.3590,49.2166,100.0698
208.9268,42.4280,48.8357,102.3428
218.4516,48.2924,46.6737,104.1028
224.3445,47.7992,43.8911,102.3291
224.8103,49.8246,43.2694,99.7297
226.4034,51.0609,43.1309,99.0702
227.6198,56.2792,43.1888,96.2783
227.8392,62.6423,43.4517,92.8905
229.5146,67.5319,44.8576,88.6238
231.5732,72.5277,45.6530,86.8520
233.4816,75.1542,45.0969,86.4030
236.1651,77.2960,43.3131,83.6474
237.4402,77.3338,42.4547,84.5070
235.3451,78.5697,44.5265,85.7820
231.2794,76.9510,46.8128,87.8168
228.5247,79.1032,45.7686,88.6822
227.8455,82.2277,45.2042,87.8456
226.6812,85.0331,44.5622,87.3079
226.3541,85.9941,44.5165,87.0565
223.8058,90.4602,45.8508,87.8344
221.5005,96.7334,46.4520,85.7300
220.9526,101.7166,45.0674,87.1741
218.8872,98.5304,43.9788,87.2474
218.2256,96.2804,43.2638,85.9724
217.1344,97.7935,42.9230,83.3783
213.5399,100.9243,44.6730,88.3762
212.2855,113.7884,45.9991,83.9030
212.8888,128.2061,46.3307,76.6750
212.7401,132.7629,45.4929,72.5572
214.4668,133.0023,44.8854,70.7869
213.8981,133.4146,45.7269,71.6979
212.9544,132.0468,46.0194,72.8145
215.5625,139.1701,44.9823,69.9949
214.0219,142.2698,45.0324,68.0887
214.5382,142.6244,44.8434,67.4279
214.6852,144.5244,44.4737,67.0077
214.7828,143.8057,44.2181,66.5864
215.3024,145.7281,45.0855,66.1750
215.7353,145.5041,44.4153,66.6347
217.4709,147.8633,44.7675,65.7182
217.1116,145.2074,44.2813,64.7251
216.9128,146.2336,44.1048,63.0588
216.2162,143.4911,45.0346,65.3924
212.8058,143.8654,47.9243,66.9135
209.7611,139.7182,49.1596,69.1560
207.6214,135.7225,49.3430,72.3078
203.3116,137.9985,50.3558,68.6213
199.5840,139.2572,50.4034,65.3840
198.6460,134.7249,47.1050,69.4583
195.2724,123.3652,47.6552,75.5589
191.4806,118.6066,48.8308,78.6916
187.2837,119.8437,53.3461,78.7671
184.4614,116.8620,54.2626,79.2780
178.8232,112.6989,52.6510,79.8937
175.0905,113.1391,51.8074,79.5706
169.3436,112.2014,52.9219,81.1292
167.0770,110.1364,54.9953,81.1983
167.3387,104.8240,55.4566,83.0866
163.3598,100.8311,55.9706,84.2057
160.0304,99.3217,58.4460,84.0113
157.2093,94.1962,59.6035,85.9437
155.5911,89.6321,58.4221,85.1694
151.2251,87.0053,57.7713,84.3808
146.9679,85.1023,59.3529,83.9968
143.6062,79.4758,60.9324,87.7721
145.0182,75.7813,58.9941,89.9690
137.3933,71.5842,61.9225,91.3503
131.2260,65.1981,62.0914,92.5219
124.0009,62.6941,64.2664,94.8395
117.3406,57.5630,67.6523,95.7826
106.1378,55.3706,73.0889,97.9716
99.2864,55.9328,74.9383,98.6294
97.0224,55.2930,77.2651,97.5649
94.9902,51.7869,77.8989,98.4893
87.7617,51.3937,82.8069,98.4771
83.4001,47.5578,84.8756,93.9987
80.4591,42.8554,85.3971,87.8017
74.7198,38.4424,87.7134,85.5272
70.6697,35.2686,90.5019,88.1882
67.2647,34.2839,92.9936,91.0365
66.6254,32.1313,92.0126,90.2276
69.4713,32.8432,89.4470,89.3558
70.5761,30.6164,89.0062,87.5421
64.1127,30.4402,95.6748,85.2861
57.1994,30.5093,100.2303,84.6899
51.7039,32.3865,103.2923,80.5510
47.1476,33.0546,102.5142,78.4808
41.4538,35.2795,105.3569,76.9329
37.2208,36.6861,108.8309,77.5050
35.0384,39.9321,110.9251,77.5278
