1
651.2167,273.2072,25.9695,132.5410
652.9434,278.0681,26.8873,128.9935
654.3984,279.9853,28.1554,127.2961
654.8317,280.8956,28.9901,127.4664
649.4767,284.6947,30.2775,129.2589
642.0448,287.8367,31.0157,127.7617
641.4084,289.9102,33.6156,126.4308
645.7703,290.6194,34.5334,124.9581
645.7723,290.0654,32.7174,126.7043
641.3703,289.1846,35.7590,129.4205
633.6356,293.2735,38.0983,129.6071
633.7019,304.8465,35.5832,124.7486
632.9431,315.2893,35.0611,122.2622
624.5448,321.3595,35.0943,123.0242
622.1395,322.1239,34.9845,122.1820
627.0713,320.5439,34.9542,122.0058
633.9973,316.2931,33.5712,123.7489
640.4206,310.7648,34.7401,122.3456
640.6000,307.6987,34.7312,122.4167
636.5521,307.7936,32.6335,122.5434
629.4481,307.0198,32.1553,124.4942
631.6010,309.2458,35.6908,121.0157
645.1689,305.3797,35.1692,123.0315
649.0452,304.1775,33.5854,124.4425
647.6921,304.4981,32.8166,123.1768
649.0192,302.6940,31.3850,124.9542
651.5817,300.0831,30.4454,126.0382
653.9996,296.7240,29.5400,125.6102
656.4388,290.6344,29.9623,126.1762
660.0983,286.2972,30.5438,126.4762
660.6623,282.8711,29.9723,127.1962
663.1113,278.8867,29.9701,127.0700
668.4796,272.8714,29.5863,129.0286
667.4319,266.4628,30.6591,130.2398
658.1719,262.4731,32.0848,130.6145
651.4869,260.7222,31.7457,128.6149
649.1802,258.5529,30.6762,128.8804
648.9348,256.6530,29.3681,127.4106
648.6290,252.7840,28.5317,127.9133
644.2834,250.7890,28.0475,128.9890
639.8228,248.9205,27.5575,129.7710
629.1430,251.3179,28.4684,129.6090
622.9657,251.0915,28.1065,129.6366
628.5287,244.7515,30.3965,133.3215
638.7814,240.0346,28.3638,129.9294
639.5357,239.3147,27.9861,127.8398
634.7292,238.8862,28.5511,127.7940
631.3274,239.0123,28.7724,126.9356
634.0847,240.4642,32.4324,126.0326
640.3348,241.1274,35.4573,123.9953
642.3268,243.2693,35.9476,120.9187
644.1788,243.7553,37.6318,118.4878
643.1339,244.6643,41.7498,115.9254
639.7973,243.4849,46.0166,115.0312
639.2958,242.6702,50.6414,113.1688
640.8517,243.4487,49.8622,110.5403
647.3260,243.5971,49.4234,109.7338
651.5986,242.5132,50.7898,112.3419
654.4295,239.5667,48.5517,112.8612
652.3789,241.5665,49.2678,114.8164
661.5562,240.5410,46.9166,117.0979
666.4393,238.7806,46.7699,117.3102
671.2952,237.9884,44.0839,118.5211
675.8586,234.9374,42.2254,120.1941
680.2725,233.8096,38.3399,121.7587
684.5811,232.2040,36.6275,123.4737
