1
621.8354,664.0128,59.2326,27.3012
615.0802,658.0975,60.7263,26.1681
602.6948,655.3138,59.5963,28.6286
576.5894,655.8763,61.9835,25.6577
555.8054,650.3757,59.7934,30.2468
539.3000,640.4271,57.5687,33.3380
525.9630,634.5556,57.3573,34.0056
511.3257,632.3959,57.0434,33.6744
485.2258,630.6921,59.7872,29.8200
466.7520,627.7367,57.7023,31.3762
443.6977,611.5690,58.6750,34.3417
415.4185,588.7008,55.7994,39.6387
395.6318,568.7686,55.3005,41.4394
381.1350,562.4987,54.0163,40.6390
362.6401,545.6290,53.8764,44.9772
336.8015,517.6235,52.8246,48.2578
325.1658,503.1561,48.4573,48.4181
316.2928,497.9958,49.6198,47.9686
298.3778,499.1895,52.1807,41.7773
280.3183,498.2813,53.1139,37.1198
259.9543,509.7884,56.1174,31.8051
235.9956,522.6783,55.8677,32.2080
210.0348,544.2550,55.9685,36.2760
199.7594,557.9524,52.7112,40.7122
194.3428,565.1383,50.1061,43.5135
180.3520,578.3304,49.6486,46.9447
179.3028,589.7691,46.9085,52.9532
187.4570,596.2530,40.7971,57.0529
195.9099,619.4300,37.2537,64.7478
205.9303,650.0949,39.0809,68.0120
216.3078,693.8595,34.7001,72.3519
228.9176,719.9061,36.5483,70.6975
228.7077,724.3829,37.1367,66.2478
238.8098,738.4084,42.2027,61.5956
255.4250,759.4243,43.8646,58.1490
273.6922,780.8630,46.6755,56.8946
284.9584,793.4631,48.2464,55.1131
299.3803,798.8738,47.6549,56.3522
304.5206,802.8793,48.6435,53.6020
319.1180,812.4838,51.7477,50.7128
337.0132,818.2629,57.2279,47.0644
359.0048,831.1098,55.7739,46.1279
376.0725,845.4643,53.5874,50.3299
378.7953,850.6295,47.8734,55.4659
383.3686,850.2835,43.3695,58.2355
382.4969,847.1613,42.8418,58.5790
381.4374,848.3265,42.4873,59.0855
380.8495,848.7968,42.1960,63.5647
378.4242,849.7907,44.5696,60.9326
379.4302,850.3488,40.9066,57.5500
382.6062,853.8170,39.4400,56.6497
383.5697,853.9727,42.0173,53.7132
387.8997,861.0443,44.8853,51.0566
391.9766,866.1566,43.6647,49.6048
392.7547,868.7029,41.4473,49.4778
392.5545,868.0684,39.4587,50.6894
392.2122,869.5406,39.2280,52.2340
388.3788,869.6512,41.0478,50.4585
387.7355,872.5551,40.2824,48.5145
386.9672,874.1463,42.5422,46.7574
385.9057,874.3423,40.2907,45.4800
381.8919,874.0915,38.3269,46.4409
381.4702,874.3148,38.4180,46.5798
382.1051,873.4886,40.2808,47.4120
379.6937,874.2905,42.9742,47.6920
381.2424,874.8945,40.4998,48.9501
383.5641,877.7624,39.8542,47.2174
385.2135,879.4312,38.3153,49.0613
386.1045,877.2471,36.3105,47.6903
384.3340,878.1570,36.4733,47.9207
386.7442,876.7601,36.0495,45.4680
388.6978,875.0573,37.9853,42.7017
390.9467,873.3679,39.8039,42.2321
393.1124,872.6503,43.4143,41.5922
394.4217,871.6002,45.3946,43.0666
393.7479,870.0049,43.1402,45.0685
395.2009,871.6025,42.7440,47.0973
393.3907,872.9772,42.2177,44.8183
398.5999,878.1349,44.4122,45.9447
402.1230,883.4529,50.5848,44.4073
408.8077,886.9304,49.5391,41.4215
413.3931,889.9113,47.8066,38.5955
413.7873,890.5348,47.1876,36.4094
419.6752,891.6127,45.1172,33.9581
416.5388,891.1101,46.3927,32.4824
418.6089,890.4125,44.6739,33.4945
418.2223,893.7980,43.4770,32.2879
413.5328,895.0460,46.0324,30.9589
413.9813,892.5036,43.5670,30.5099
413.0396,892.5233,43.0983,29.5284
411.5796,891.3737,43.7619,29.7801
406.8265,890.6215,44.6376,29.8571
404.2090,891.7181,44.2743,30.4324
403.3883,895.1406,44.2202,30.8432
404.6604,894.6483,45.0039,31.0871
402.6701,892.1241,44.5444,32.1200
405.5801,892.6926,44.6699,31.8995
405.6904,891.7945,44.8549,31.6093
402.4977,889.9572,45.2340,30.9245
401.3683,892.3967,49.4236,31.2570
398.7849,891.3467,49.5670,31.3419
399.7603,888.8338,46.6051,32.7224
400.8959,891.9893,46.0678,31.7034
402.9025,892.6863,43.9680,30.0584
403.5957,889.9218,42.6185,30.5320
401.5264,891.8684,45.7562,30.5889
398.3137,890.9625,52.3745,29.7271
397.4329,889.0571,59.4745,31.7018
396.9627,889.5771,65.1684,33.4826
400.3697,892.0324,66.4862,31.7616
407.5965,891.1248,65.5555,31.3635
411.2487,890.5575,64.4665,31.8979
