1
188.2980,215.9904,39.9866,96.8779
187.7249,216.1036,39.4122,97.1152
185.5796,217.1030,40.8222,96.4673
184.4311,218.3510,39.4427,94.7026
183.5549,222.4380,40.0613,88.8159
181.1971,227.3786,40.2874,84.7021
183.3225,232.4127,39.5834,79.7185
186.1897,241.4230,37.0082,82.0473
186.0527,244.2327,37.4376,87.8855
186.9958,243.6884,37.1881,88.7411
187.6163,244.1976,36.5643,87.5693
190.0695,243.5294,34.2689,89.1796
192.0442,240.3388,35.7906,88.7995
191.4069,240.6234,36.5311,90.7314
193.4772,237.4509,34.0668,92.7820
207.1345,221.6905,36.2152,89.8734
208.5231,218.0337,37.9459,84.8449
203.0499,220.6931,39.7959,89.5352
205.5343,215.6880,40.9397,91.6249
205.5316,216.1499,40.6333,94.5641
205.2036,219.5100,42.8497,95.5409
205.1849,227.7684,44.9375,101.7769
210.1770,227.3194,42.0788,95.7553
217.3940,232.2698,40.9941,96.6918
217.4451,235.1900,43.1134,99.3764
215.6035,234.6770,44.9780,99.9539
218.4330,233.5084,46.5666,100.1258
225.2556,233.6406,44.9490,96.6738
232.2300,232.5306,43.1479,92.7149
239.1065,231.7356,42.9908,90.5363
241.6630,231.4984,43.8738,92.7275
246.0968,230.3220,44.2289,92.8345
248.8831,229.0376,45.9547,93.2607
253.8363,229.8518,45.1779,95.7624
259.7171,229.1719,44.5162,96.1527
263.3492,230.3478,45.4532,96.0722
265.7672,232.0186,46.9819,92.9610
269.8510,235.8626,46.6976,93.2981
273.3289,237.1405,47.7307,92.1005
276.2582,238.6754,46.5578,86.0171
278.9105,240.4705,46.4910,82.4935
281.5928,241.5661,45.9852,82.3675
282.3577,243.1493,46.5950,84.8384
285.1467,242.1439,46.0542,87.6099
284.3223,241.2563,45.2606,90.1190
284.0352,239.4543,44.9169,91.0299
282.7375,239.3197,46.5636,94.3258
280.6589,239.6659,46.5392,93.6746
279.6413,238.1472,47.1169,91.9477
281.8641,238.0542,47.7972,93.7213
278.3270,235.6602,47.7384,93.7558
278.3619,232.4001,48.9355,92.7465
274.2834,232.3137,49.0390,88.4493
273.2007,231.6368,47.4068,89.7758
272.4308,232.7830,47.1667,89.0688
269.3409,235.3408,46.6196,88.3105
271.0928,237.8104,45.7053,89.2085
269.1827,240.2369,43.0038,90.9940
265.3049,241.2717,43.9351,89.9377
262.8387,243.8260,45.0004,87.3966
258.7261,244.5785,46.8985,84.9909
255.0163,245.7212,48.0623,83.6010
251.3401,248.5684,48.4184,84.4933
242.7069,248.6460,50.1434,86.3169
238.0093,248.0929,50.2909,86.1754
235.0643,249.4888,49.7342,83.5512
232.5708,251.6426,48.3999,81.9739
228.8960,252.3693,46.9756,79.5733
228.0148,251.8009,44.3949,81.5046
218.7196,248.2064,46.0792,79.7607
214.8975,250.6765,46.3985,80.6269
203.3395,246.5679,50.4268,84.1792
193.4150,243.2946,49.4520,84.6981
183.4520,242.8068,50.5018,85.0546
178.5779,243.4331,49.9805,84.5192
173.3358,241.3280,49.6815,84.4910
168.0025,244.0473,45.5534,88.5729
165.4054,245.1493,42.4801,89.3456
162.5583,244.1009,43.2581,91.0524
154.0074,239.5342,45.8308,91.1656
149.5796,236.8963,44.8748,89.6319
144.1221,233.4037,47.2323,88.5275
138.4084,230.6237,48.8576,85.0784
131.6257,229.4631,47.6756,84.9688
127.6901,228.5052,46.3002,84.3645
125.0662,228.2559,46.4038,84.3461
123.1302,229.3912,45.2708,86.5178
119.6032,228.0885,43.0359,92.6898
119.0626,228.7649,41.4151,96.1657
116.5015,227.3972,41.6560,96.7974
112.6385,226.8316,42.4222,93.9954
