1
32.9330,62.6466,70.6351,82.1628
36.8439,69.3501,70.2545,80.7243
46.2267,76.6033,70.3249,81.5753
56.3574,81.1571,70.4331,81.6055
66.2733,83.2776,66.4051,79.7502
77.4343,85.1917,67.1965,79.2306
84.8830,87.4138,66.5183,79.6368
94.5482,91.9038,64.4912,80.4326
105.2173,95.8156,63.6240,80.9497
113.3750,98.6318,63.8164,81.6821
122.0758,99.2043,62.8037,81.2988
130.2524,96.2599,62.3852,79.5946
133.8599,93.6925,62.1590,79.0207
137.7869,91.4063,62.3203,79.2945
143.4943,87.7572,62.2175,79.1183
147.5565,85.4253,62.1742,77.8900
153.1765,82.9031,62.0446,77.3378
162.9711,80.3627,62.9984,77.1898
177.2313,78.6676,64.7283,76.3948
193.5437,79.5149,63.1647,74.8843
210.7628,78.2648,63.2767,73.0174
227.1177,76.8236,64.3077,73.1502
242.7018,77.8454,64.7890,73.3989
257.9182,74.8810,63.2178,73.8179
271.2307,77.1865,63.4091,73.7948
282.3559,76.3377,63.7539,73.6776
290.5990,75.0077,62.6818,73.1989
294.7515,73.8121,61.9460,72.0256
294.7423,72.6098,61.0156,72.0757
288.7375,72.4255,61.0057,73.6772
277.8638,71.9464,60.1245,74.3542
265.3098,71.1839,59.1240,75.3870
253.9977,69.3088,58.3077,74.9492
237.7747,68.1065,59.3789,74.4292
222.4552,68.7149,61.4085,73.6600
206.3995,71.7401,62.5920,73.0776
187.9757,75.1496,65.0459,74.1362
178.3336,81.5918,63.3545,73.0875
168.4128,84.5997,61.4969,75.8364
160.1284,92.4185,59.8654,70.6502
153.5025,91.5025,59.0101,70.4319
145.3689,93.9576,59.1580,71.0154
137.2832,97.2122,59.8183,69.0972
130.5879,94.4453,61.7830,71.7805
125.1914,93.7220,61.9630,74.2803
121.1751,93.3245,62.7095,75.2978
117.5669,92.1122,63.3283,75.9623
113.5201,90.8436,64.4818,75.2715
111.0198,90.2379,65.7355,75.5860
109.0511,90.3704,65.2806,74.4267
112.4583,91.5570,65.5096,73.4301
121.2203,92.7532,65.5349,73.3572
133.7608,92.9301,65.4820,72.7769
152.4551,91.3946,62.7473,73.1727
171.5130,90.9715,62.7840,75.8833
192.4998,87.5241,60.3023,71.4510
214.3820,85.3566,59.4684,67.6336
231.7239,84.3331,57.2026,67.7685
248.6394,83.6256,58.0139,70.5547
261.3760,83.6570,59.6407,72.5346
274.1953,80.3593,60.8336,74.3817
287.0164,77.3475,61.7200,74.8165
296.7420,73.5184,62.6431,76.6390
304.9803,70.8709,62.8948,76.8749
309.9607,67.4136,62.0375,77.8046
311.4460,65.7245,62.4257,76.2821
307.5425,66.4134,64.0384,77.2215
298.5631,69.9495,65.6860,82.8369
283.9731,75.1328,67.6590,88.5537
264.9642,76.7364,69.5333,86.3728
245.4386,82.5244,70.2621,83.9910
223.3192,84.1989,70.4374,79.4278
199.5327,86.8180,73.9538,75.2339
172.8572,91.2078,74.8817,78.8641
150.0670,89.6442,76.1125,83.4052
127.9073,89.1583,79.1173,87.6564
104.1582,84.0997,83.5854,89.4778
84.4847,74.1872,85.9696,91.7187
66.1955,68.4518,84.6045,90.8530
50.5168,66.3439,82.6956,90.1344
23.3375,68.0591,84.0699,87.5289
7.8458,71.1322,78.7400,87.7021
1.3756,79.1894,70.2245,96.1334
-1.8531,79.4357,62.1017,101.6249
-0.5868,80.9605,54.8673,101.8431
0.8987,81.6188,53.0714,105.4402
0.2312,76.9394,55.0714,106.4377
4.2673,70.4342,61.0032,98.9316
5.2784,73.3749,63.7439,85.8910
4.2512,78.6097,65.4999,79.9303
6.1576,81.7216,68.7235,75.0892
5.6706,81.7780,72.1369,70.8535
10.5334,74.6696,75.1650,81.1776
13.2286,75.2409,82.1771,84.8987
22.6210,76.2275,81.4815,83.4520
40.0711,82.2993,74.6413,80.6803
49.1772,84.8331,73.5126,79.6970
57.8054,89.0230,72.7225,80.3470
68.3250,89.4289,73.0861,85.2969
78.7575,92.2695,76.0592,88.7642
95.6246,92.9704,75.3176,92.3261
112.9490,93.7462,77.5578,94.0392
132.9836,99.3150,75.2406,90.7815
156.1689,101.7633,70.5534,85.4452
180.0174,101.1363,66.8869,74.4203
204.5947,106.2952,70.6859,70.4651
231.0412,114.1113,67.9272,76.7030
249.7903,111.4357,68.9593,83.8697
271.4540,112.2700,73.5739,84.8174
293.5023,112.2977,73.0997,84.9080
312.7812,110.4517,71.8342,83.4733
330.3004,108.9829,69.0825,79.6946
345.3688,105.8535,69.4392,77.7117
350.9841,100.2991,69.0677,78.5331
353.6819,94.9652,69.7766,82.4390
354.2272,90.5952,74.0655,84.6208
345.7070,85.0294,76.5766,87.5717
332.2665,77.6474,80.0288,90.1863
318.5433,74.6930,82.1658,91.1926
300.7349,72.2157,84.6439,92.8962
285.6527,71.9068,87.3298,97.2586
274.9247,73.6222,84.6357,94.3353
267.0875,78.5303,83.2783,96.9549
262.7179,84.7198,82.2995,95.9389
257.2434,90.0406,82.1981,96.0205
254.3303,89.0950,80.4298,94.8243
255.8291,88.6308,78.9179,97.4344
250.4949,91.1092,77.4731,98.7011
241.3049,88.2451,76.7918,97.7387
216.0733,80.9814,81.4627,90.5543
196.3840,79.8855,80.6889,84.0550
181.9296,77.8721,79.1855,80.8246
166.1399,80.6087,78.3650,79.8638
157.4112,81.5435,76.5642,80.9145
159.7649,85.2617,75.3760,79.8014
177.9326,83.2016,79.6425,80.0834
197.0244,83.1150,82.2853,81.2977
216.2976,92.5694,78.1220,86.2843
232.5015,97.4531,74.7138,93.1163
244.7903,99.0937,74.0537,91.0084
249.4241,100.2839,72.2340,86.7472
251.1930,101.5953,71.6766,85.6137
252.4697,103.3832,70.1518,82.4163
249.8880,104.7196,68.7009,81.4901
246.4616,109.4065,67.2359,80.3457
242.0885,110.5512,64.7152,78.4425
238.6893,110.9586,63.7683,77.2293
237.0218,108.9178,61.4861,74.5189
227.5577,99.6867,60.8766,73.1942
227.4919,94.2323,60.9802,75.0782
235.5582,89.5859,59.6378,75.7892
247.6777,89.5559,59.6592,74.3325
265.6122,91.1664,59.5620,74.2270
282.4038,87.2447,58.4283,77.1830
293.9896,85.8682,60.5713,79.8207
301.2881,81.4009,61.0887,79.4654
307.5453,74.4826,61.6516,77.5622
310.5222,69.7546,61.8070,75.5954
310.1584,68.2163,62.8288,74.6965
307.6842,67.4787,63.2707,73.3404
302.8093,72.4453,64.5043,75.3972
296.1490,79.3789,66.0587,79.1925
288.6732,87.8847,67.2691,85.2190
280.2254,96.8699,69.2428,88.1452
272.8872,104.3680,69.0322,87.7360
270.6237,107.4486,68.5160,88.7410
266.1014,103.0734,70.0890,87.6661
252.3769,98.3137,73.0726,86.3211
240.7339,89.2857,77.9145,89.9171
229.0468,80.3969,76.4852,83.3459
217.5675,79.7072,79.8167,87.4166
206.5929,76.0109,82.4241,90.9752
206.5233,71.1220,84.2052,88.4597
211.8027,69.3650,82.5599,86.4513
206.4862,70.5368,83.4002,85.4961
184.1179,74.0074,88.7986,85.0428
167.7374,80.6113,86.8223,87.0650
157.4232,88.8279,83.0684,83.5823
152.9030,95.5557,78.8903,78.8218
159.4019,97.6327,78.5171,78.3286
167.6837,96.5001,77.8656,77.8108
167.2583,92.8133,76.8618,78.3354
167.3851,91.8906,75.5565,79.0376
188.5377,92.2556,72.8525,74.9178
196.0530,94.1613,70.1679,72.8559
201.7938,91.9655,70.4995,70.6907
203.2871,90.1799,69.2444,69.5235
205.8164,87.1158,69.6997,69.2746
214.2495,83.5717,70.7289,69.6470
219.2964,78.1893,69.5200,69.7657
218.8338,74.6125,66.7458,69.5592
218.2441,74.5787,68.0249,69.7576
217.9350,75.0905,67.4291,71.8418
219.4316,75.0301,69.7121,76.0250
224.9429,76.6626,72.7843,81.6211
224.4739,78.4988,70.4693,79.5764
225.9591,81.9566,71.7924,79.6008
225.4403,82.8060,73.9059,78.2741
227.8988,81.7877,76.3054,82.1742
228.1069,77.0405,76.6803,82.8330
235.3770,74.5908,78.5639,85.2185
250.4732,73.7590,80.9190,90.5281
269.8669,75.4751,78.0692,97.4719
277.5815,72.9067,78.1543,103.3164
264.0014,68.0064,83.4799,98.6350
250.2499,70.9306,85.2121,93.4800
236.1880,73.3212,85.2544,90.5758
235.5680,78.8900,89.2348,98.0751
241.5205,81.8032,85.0014,102.4472
243.4296,84.3931,82.4726,104.4720
239.6028,88.3086,79.7118,106.2318
225.9799,86.0169,78.8048,100.9167
210.4893,85.3741,78.8907,94.2318
190.3029,84.1134,79.5393,84.0727
169.5946,90.5372,78.1163,83.2790
156.1427,98.3874,74.6356,84.5664
149.1322,104.0024,70.4115,83.2748
150.4586,107.9856,68.2788,81.4533
154.9257,107.3689,69.7925,81.6157
159.6983,102.3022,71.5756,81.3280
168.6903,98.0395,71.1927,78.5450
177.8964,88.7085,70.2265,78.9676
189.4566,80.4313,67.3851,78.9078
200.8539,70.7310,65.6640,79.6337
214.8305,64.1484,65.9384,83.9180
228.6124,59.3449,65.7368,83.9659
237.2052,60.3831,65.2195,81.4903
242.2892,62.9429,65.7037,82.9699
241.9765,68.2279,66.2540,82.3545
238.2268,73.1527,69.0945,80.2244
226.8205,77.3162,72.0674,77.6232
212.6508,81.3427,78.0207,81.4082
199.1571,88.5466,79.5604,79.8662
184.7081,94.6709,77.4216,76.0695
178.9551,100.8918,76.5564,73.1862
183.7149,105.3790,74.0931,70.8580
188.2479,104.6971,73.0680,69.4575
193.0381,99.7280,73.1908,71.0789
199.7436,93.4103,75.2671,73.9481
209.3764,86.9155,77.4005,80.4302
219.9471,84.6638,76.9188,90.9164
223.6500,82.4592,77.4704,92.7554
229.2835,84.7494,77.0608,93.3286
231.4336,86.7729,77.0492,97.2274
238.4707,91.0532,75.4664,99.3636
241.9517,94.8342,74.5893,99.7862
244.6829,94.2817,72.1694,97.3288
242.6599,95.9877,69.4147,93.4124
234.2716,95.2365,67.5897,89.4135
220.8451,95.1549,68.8393,84.7110
